route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
100,314.0.1,4689120,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689121,Medical Center Transit Center,,0,949875,220582,0,0
100,314.0.1,4689122,Medical Center Transit Center,,0,949878,220582,0,0
100,314.0.1,4689123,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689119,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689118,Medical Center Transit Center,,0,949875,220582,0,0
100,314.0.1,4689117,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689116,Medical Center Transit Center,,0,949880,220582,0,0
100,314.0.1,4689115,Medical Center Transit Center,,0,949879,220582,0,0
100,314.0.1,4689114,Medical Center Transit Center,,0,949878,220582,0,0
100,314.0.1,4689113,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689112,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689111,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689110,Medical Center Transit Center,,0,949875,220582,0,0
100,314.0.1,4689109,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689108,Medical Center Transit Center,,0,949880,220582,0,0
100,314.0.1,4689107,Medical Center Transit Center,,0,949879,220582,0,0
100,314.0.1,4689106,Medical Center Transit Center,,0,949878,220582,0,0
100,314.0.1,4689105,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689104,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689103,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689102,Medical Center Transit Center,,0,949875,220582,0,0
100,314.0.1,4689101,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689100,Medical Center Transit Center,,0,949880,220582,0,0
100,314.0.1,4689099,Medical Center Transit Center,,0,949879,220582,0,0
100,314.0.1,4689098,Medical Center Transit Center,,0,949878,220582,0,0
100,314.0.1,4689097,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689096,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689095,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689094,Medical Center Transit Center,,0,949875,220582,0,0
100,314.0.1,4689093,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689092,Medical Center Transit Center,,0,949880,220582,0,0
100,314.0.1,4689091,Medical Center Transit Center,,0,949879,220582,0,0
100,314.0.1,4689090,Medical Center Transit Center,,0,949878,220582,0,0
100,314.0.1,4689089,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689088,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689087,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689086,Medical Center Transit Center,,0,949875,220582,0,0
100,314.0.1,4689085,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689084,Medical Center Transit Center,,0,949880,220582,0,0
100,314.0.1,4689083,Medical Center Transit Center,,0,949879,220582,0,0
100,314.0.1,4689082,Medical Center Transit Center,,0,949878,220582,0,0
100,314.0.1,4689081,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689080,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689079,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689078,Medical Center Transit Center,,0,949875,220582,0,0
100,314.0.1,4689077,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689076,Medical Center Transit Center,,0,949880,220582,0,0
100,314.0.1,4689075,Medical Center Transit Center,,0,949879,220582,0,0
100,314.0.1,4689074,Medical Center Transit Center,,0,949878,220582,0,0
100,314.0.1,4689073,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689072,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689137,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689071,Medical Center Transit Center,,0,949875,220582,0,0
100,314.0.1,4689124,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689125,Medical Center Transit Center,,0,949880,220582,0,0
100,314.0.1,4689126,Medical Center Transit Center,,0,949879,220582,0,0
100,314.0.1,4689127,Medical Center Transit Center,,0,949878,220582,0,0
100,314.0.1,4689128,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689129,Medical Center Transit Center,,0,949876,220582,0,0
100,314.0.1,4689130,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689131,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689132,Medical Center Transit Center,,0,949879,220582,0,0
100,314.0.1,4689138,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689133,Medical Center Transit Center,,0,949882,220582,0,0
100,314.0.1,4689134,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689135,Medical Center Transit Center,,0,949877,220582,0,0
100,314.0.1,4689136,Medical Center Transit Center,,0,949881,220582,0,0
100,314.0.1,4689191,Ellis Alley Park & Ride,,1,949875,220584,0,0
100,314.0.1,4689192,Ellis Alley Park & Ride,,1,949878,220584,0,0
100,314.0.1,4689187,Ellis Alley Park & Ride,,1,949876,220584,0,0
100,314.0.1,4689188,Ellis Alley Park & Ride,,1,949875,220584,0,0
100,314.0.1,4689186,Ellis Alley Park & Ride,,1,949880,220584,0,0
100,314.0.1,4689185,Ellis Alley Park & Ride,,1,949878,220584,0,0
100,314.0.1,4689184,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689183,Ellis Alley Park & Ride,,1,949876,220584,0,0
100,314.0.1,4689182,Ellis Alley Park & Ride,,1,949882,220584,0,0
100,314.0.1,4689181,Ellis Alley Park & Ride,,1,949875,220584,0,0
100,314.0.1,4689180,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689179,Ellis Alley Park & Ride,,1,949880,220584,0,0
100,314.0.1,4689178,Ellis Alley Park & Ride,,1,949879,220584,0,0
100,314.0.1,4689177,Ellis Alley Park & Ride,,1,949878,220584,0,0
100,314.0.1,4689176,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689175,Ellis Alley Park & Ride,,1,949876,220584,0,0
100,314.0.1,4689174,Ellis Alley Park & Ride,,1,949882,220584,0,0
100,314.0.1,4689173,Ellis Alley Park & Ride,,1,949875,220584,0,0
100,314.0.1,4689172,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689171,Ellis Alley Park & Ride,,1,949880,220584,0,0
100,314.0.1,4689170,Ellis Alley Park & Ride,,1,949879,220584,0,0
100,314.0.1,4689169,Ellis Alley Park & Ride,,1,949878,220584,0,0
100,314.0.1,4689168,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689167,Ellis Alley Park & Ride,,1,949876,220584,0,0
100,314.0.1,4689166,Ellis Alley Park & Ride,,1,949882,220584,0,0
100,314.0.1,4689165,Ellis Alley Park & Ride,,1,949875,220584,0,0
100,314.0.1,4689164,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689163,Ellis Alley Park & Ride,,1,949880,220584,0,0
100,314.0.1,4689162,Ellis Alley Park & Ride,,1,949879,220584,0,0
100,314.0.1,4689161,Ellis Alley Park & Ride,,1,949878,220584,0,0
100,314.0.1,4689160,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689159,Ellis Alley Park & Ride,,1,949876,220584,0,0
100,314.0.1,4689158,Ellis Alley Park & Ride,,1,949882,220584,0,0
100,314.0.1,4689157,Ellis Alley Park & Ride,,1,949875,220584,0,0
100,314.0.1,4689156,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689155,Ellis Alley Park & Ride,,1,949880,220584,0,0
100,314.0.1,4689154,Ellis Alley Park & Ride,,1,949879,220584,0,0
100,314.0.1,4689153,Ellis Alley Park & Ride,,1,949878,220584,0,0
100,314.0.1,4689152,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689151,Ellis Alley Park & Ride,,1,949876,220584,0,0
100,314.0.1,4689150,Ellis Alley Park & Ride,,1,949882,220584,0,0
100,314.0.1,4689149,Ellis Alley Park & Ride,,1,949875,220584,0,0
100,314.0.1,4689148,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689147,Ellis Alley Park & Ride,,1,949880,220584,0,0
100,314.0.1,4689146,Ellis Alley Park & Ride,,1,949879,220584,0,0
100,314.0.1,4689145,Ellis Alley Park & Ride,,1,949878,220584,0,0
100,314.0.1,4689144,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689143,Ellis Alley Park & Ride,,1,949876,220584,0,0
100,314.0.1,4689142,Ellis Alley Park & Ride,,1,949882,220584,0,0
100,314.0.1,4689141,Ellis Alley Park & Ride,,1,949875,220584,0,0
100,314.0.1,4689140,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689139,Ellis Alley Park & Ride,,1,949880,220584,0,0
100,314.0.1,4689194,Ellis Alley Park & Ride,,1,949879,220584,0,0
100,314.0.1,4689205,Ellis Alley Park & Ride,,1,949878,220584,0,0
100,314.0.1,4689195,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689196,Ellis Alley Park & Ride,,1,949876,220584,0,0
100,314.0.1,4689197,Ellis Alley Park & Ride,,1,949882,220584,0,0
100,314.0.1,4689198,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689199,Ellis Alley Park & Ride,,1,949879,220584,0,0
100,314.0.1,4689200,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689201,Ellis Alley Park & Ride,,1,949882,220584,0,0
100,314.0.1,4689202,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689203,Ellis Alley Park & Ride,,1,949879,220584,0,0
100,314.0.1,4689189,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689204,Ellis Alley Park & Ride,,1,949881,220584,0,0
100,314.0.1,4689190,Ellis Alley Park & Ride,,1,949877,220584,0,0
100,314.0.1,4689193,Huisache Station Only,,1,949881,220586,0,0
102,314.0.1,4676407,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676406,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676405,Brooks Transit Center,,0,949177,220588,0,0
102,314.0.1,4676404,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676403,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676402,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676401,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676393,Brooks Transit Center,,0,949177,220588,0,0
102,314.0.1,4676392,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676391,Brooks Transit Center,,0,949181,220588,0,0
102,314.0.1,4676390,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676389,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676388,Brooks Transit Center,,0,949180,220588,0,0
102,314.0.1,4676387,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676386,Brooks Transit Center,,0,949177,220588,0,0
102,314.0.1,4676385,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676384,Brooks Transit Center,,0,949181,220588,0,0
102,314.0.1,4676383,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676382,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676381,Brooks Transit Center,,0,949180,220588,0,0
102,314.0.1,4676380,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676379,Brooks Transit Center,,0,949177,220588,0,0
102,314.0.1,4676378,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676377,Brooks Transit Center,,0,949181,220588,0,0
102,314.0.1,4676376,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676375,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676374,Brooks Transit Center,,0,949180,220588,0,0
102,314.0.1,4676373,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676372,Brooks Transit Center,,0,949177,220588,0,0
102,314.0.1,4676371,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676370,Brooks Transit Center,,0,949181,220588,0,0
102,314.0.1,4676369,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676368,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676367,Brooks Transit Center,,0,949180,220588,0,0
102,314.0.1,4676366,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676365,Brooks Transit Center,,0,949177,220588,0,0
102,314.0.1,4676364,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676363,Brooks Transit Center,,0,949181,220588,0,0
102,314.0.1,4676362,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676361,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676360,Brooks Transit Center,,0,949180,220588,0,0
102,314.0.1,4676359,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676358,Brooks Transit Center,,0,949177,220588,0,0
102,314.0.1,4676357,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676356,Brooks Transit Center,,0,949181,220588,0,0
102,314.0.1,4676355,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676354,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676353,Brooks Transit Center,,0,949180,220588,0,0
102,314.0.1,4676352,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676351,Brooks Transit Center,,0,949177,220588,0,0
102,314.0.1,4676350,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676349,Brooks Transit Center,,0,949181,220588,0,0
102,314.0.1,4676348,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676347,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676400,Brooks Transit Center,,0,949180,220588,0,0
102,314.0.1,4676346,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676345,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676344,Brooks Transit Center,,0,949179,220588,0,0
102,314.0.1,4676343,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676342,Brooks Transit Center,,0,949180,220588,0,0
102,314.0.1,4676341,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676340,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676399,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676398,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676397,Brooks Transit Center,,0,949178,220588,0,0
102,314.0.1,4676396,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676395,Brooks Transit Center,,0,949176,220588,0,0
102,314.0.1,4676394,Brooks Transit Center,,0,949175,220588,0,0
102,314.0.1,4676456,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676455,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676474,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676473,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676472,Kel-Lac Transit Center,,1,949177,220590,0,0
102,314.0.1,4676471,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676454,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676453,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676452,Kel-Lac Transit Center,,1,949180,220590,0,0
102,314.0.1,4676451,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676450,Kel-Lac Transit Center,,1,949177,220590,0,0
102,314.0.1,4676449,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676448,Kel-Lac Transit Center,,1,949181,220590,0,0
102,314.0.1,4676447,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676446,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676445,Kel-Lac Transit Center,,1,949180,220590,0,0
102,314.0.1,4676444,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676443,Kel-Lac Transit Center,,1,949177,220590,0,0
102,314.0.1,4676442,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676441,Kel-Lac Transit Center,,1,949181,220590,0,0
102,314.0.1,4676440,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676439,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676438,Kel-Lac Transit Center,,1,949180,220590,0,0
102,314.0.1,4676437,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676436,Kel-Lac Transit Center,,1,949177,220590,0,0
102,314.0.1,4676435,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676434,Kel-Lac Transit Center,,1,949181,220590,0,0
102,314.0.1,4676433,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676432,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676431,Kel-Lac Transit Center,,1,949180,220590,0,0
102,314.0.1,4676430,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676429,Kel-Lac Transit Center,,1,949177,220590,0,0
102,314.0.1,4676428,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676427,Kel-Lac Transit Center,,1,949181,220590,0,0
102,314.0.1,4676426,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676425,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676424,Kel-Lac Transit Center,,1,949180,220590,0,0
102,314.0.1,4676423,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676422,Kel-Lac Transit Center,,1,949177,220590,0,0
102,314.0.1,4676421,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676420,Kel-Lac Transit Center,,1,949181,220590,0,0
102,314.0.1,4676419,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676418,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676417,Kel-Lac Transit Center,,1,949180,220590,0,0
102,314.0.1,4676416,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676415,Kel-Lac Transit Center,,1,949177,220590,0,0
102,314.0.1,4676414,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676413,Kel-Lac Transit Center,,1,949181,220590,0,0
102,314.0.1,4676412,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676411,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676410,Kel-Lac Transit Center,,1,949180,220590,0,0
102,314.0.1,4676409,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676408,Kel-Lac Transit Center,,1,949177,220590,0,0
102,314.0.1,4676470,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676469,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676468,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676467,Kel-Lac Transit Center,,1,949180,220590,0,0
102,314.0.1,4676466,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676465,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676464,Kel-Lac Transit Center,,1,949179,220590,0,0
102,314.0.1,4676463,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676462,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676461,Kel-Lac Transit Center,,1,949178,220590,0,0
102,314.0.1,4676460,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676459,Kel-Lac Transit Center,,1,949176,220590,0,0
102,314.0.1,4676458,Kel-Lac Transit Center,,1,949175,220590,0,0
102,314.0.1,4676457,Kel-Lac Transit Center,,1,949176,220590,0,0
103,314.0.1,4676695,Crossroads Park & Ride,,0,949206,220591,0,0
103,314.0.1,4676696,Crossroads Park & Ride,,0,949202,220591,0,0
103,314.0.1,4676697,Crossroads Park & Ride,,0,949205,220591,0,0
103,314.0.1,4676698,Crossroads Park & Ride,,0,949200,220591,0,0
103,314.0.1,4676699,Crossroads Park & Ride,,0,949196,220591,0,0
103,314.0.1,4676700,Crossroads Park & Ride,,0,949206,220591,0,0
103,314.0.1,4676701,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676702,Crossroads Park & Ride,,0,949202,220591,0,0
103,314.0.1,4676703,Crossroads Park & Ride,,0,949199,220591,0,0
103,314.0.1,4676704,Crossroads Park & Ride,,0,949205,220591,0,0
103,314.0.1,4676705,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676706,Crossroads Park & Ride,,0,949200,220591,0,0
103,314.0.1,4676707,Crossroads Park & Ride,,0,949204,220591,0,0
103,314.0.1,4676708,Crossroads Park & Ride,,0,949196,220591,0,0
103,314.0.1,4676709,Crossroads Park & Ride,,0,949203,220591,0,0
103,314.0.1,4676710,Crossroads Park & Ride,,0,949206,220591,0,0
103,314.0.1,4676711,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676712,Crossroads Park & Ride,,0,949202,220591,0,0
103,314.0.1,4676713,Crossroads Park & Ride,,0,949199,220591,0,0
103,314.0.1,4676714,Crossroads Park & Ride,,0,949205,220591,0,0
103,314.0.1,4676715,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676716,Crossroads Park & Ride,,0,949200,220591,0,0
103,314.0.1,4676717,Crossroads Park & Ride,,0,949204,220591,0,0
103,314.0.1,4676718,Crossroads Park & Ride,,0,949196,220591,0,0
103,314.0.1,4676719,Crossroads Park & Ride,,0,949203,220591,0,0
103,314.0.1,4676720,Crossroads Park & Ride,,0,949206,220591,0,0
103,314.0.1,4676721,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676722,Crossroads Park & Ride,,0,949202,220591,0,0
103,314.0.1,4676723,Crossroads Park & Ride,,0,949199,220591,0,0
103,314.0.1,4676724,Crossroads Park & Ride,,0,949205,220591,0,0
103,314.0.1,4676725,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676726,Crossroads Park & Ride,,0,949200,220591,0,0
103,314.0.1,4676727,Crossroads Park & Ride,,0,949204,220591,0,0
103,314.0.1,4676775,Crossroads Park & Ride,,0,949196,220591,0,0
103,314.0.1,4676728,Crossroads Park & Ride,,0,949203,220591,0,0
103,314.0.1,4676729,Crossroads Park & Ride,,0,949206,220591,0,0
103,314.0.1,4676730,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676731,Crossroads Park & Ride,,0,949202,220591,0,0
103,314.0.1,4676732,Crossroads Park & Ride,,0,949199,220591,0,0
103,314.0.1,4676733,Crossroads Park & Ride,,0,949205,220591,0,0
103,314.0.1,4676734,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676735,Crossroads Park & Ride,,0,949200,220591,0,0
103,314.0.1,4676736,Crossroads Park & Ride,,0,949204,220591,0,0
103,314.0.1,4676737,Crossroads Park & Ride,,0,949196,220591,0,0
103,314.0.1,4676738,Crossroads Park & Ride,,0,949203,220591,0,0
103,314.0.1,4676739,Crossroads Park & Ride,,0,949206,220591,0,0
103,314.0.1,4676740,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676741,Crossroads Park & Ride,,0,949202,220591,0,0
103,314.0.1,4676742,Crossroads Park & Ride,,0,949199,220591,0,0
103,314.0.1,4676743,Crossroads Park & Ride,,0,949201,220591,0,0
103,314.0.1,4676744,Crossroads Park & Ride,,0,949205,220591,0,0
103,314.0.1,4676745,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676746,Crossroads Park & Ride,,0,949200,220591,0,0
103,314.0.1,4676747,Crossroads Park & Ride,,0,949204,220591,0,0
103,314.0.1,4676748,Crossroads Park & Ride,,0,949196,220591,0,0
103,314.0.1,4676749,Crossroads Park & Ride,,0,949203,220591,0,0
103,314.0.1,4676750,Crossroads Park & Ride,,0,949206,220591,0,0
103,314.0.1,4676751,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676752,Crossroads Park & Ride,,0,949202,220591,0,0
103,314.0.1,4676753,Crossroads Park & Ride,,0,949199,220591,0,0
103,314.0.1,4676754,Crossroads Park & Ride,,0,949201,220593,0,0
103,314.0.1,4676755,Crossroads Park & Ride,,0,949205,220591,0,0
103,314.0.1,4676756,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676757,Crossroads Park & Ride,,0,949200,220591,0,0
103,314.0.1,4676758,Crossroads Park & Ride,,0,949204,220593,0,0
103,314.0.1,4676759,Crossroads Park & Ride,,0,949196,220591,0,0
103,314.0.1,4676760,Crossroads Park & Ride,,0,949203,220591,0,0
103,314.0.1,4676761,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676762,Crossroads Park & Ride,,0,949202,220591,0,0
103,314.0.1,4676763,Crossroads Park & Ride,,0,949199,220591,0,0
103,314.0.1,4676764,Crossroads Park & Ride,,0,949201,220591,0,0
103,314.0.1,4676765,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676766,Crossroads Park & Ride,,0,949200,220591,0,0
103,314.0.1,4676767,Crossroads Park & Ride,,0,949196,220591,0,0
103,314.0.1,4676768,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676769,Crossroads Park & Ride,,0,949199,220593,0,0
103,314.0.1,4676770,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676771,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676772,Crossroads Park & Ride,,0,949197,220591,0,0
103,314.0.1,4676773,Crossroads Park & Ride,,0,949198,220591,0,0
103,314.0.1,4676774,Commerce & Zarzamora Only,,0,949197,220592,0,0
103,314.0.1,4676776,Madla Transit Center,,1,949205,220594,0,0
103,314.0.1,4676777,Madla Transit Center,,1,949200,220594,0,0
103,314.0.1,4676778,Madla Transit Center,,1,949196,220594,0,0
103,314.0.1,4676779,Madla Transit Center,,1,949206,220594,0,0
103,314.0.1,4676780,Madla Transit Center,,1,949202,220594,0,0
103,314.0.1,4676781,Madla Transit Center,,1,949205,220594,0,0
103,314.0.1,4676782,Madla Transit Center,,1,949200,220594,0,0
103,314.0.1,4676783,Madla Transit Center,,1,949204,220594,0,0
103,314.0.1,4676784,Madla Transit Center,,1,949196,220594,0,0
103,314.0.1,4676785,Madla Transit Center,,1,949203,220594,0,0
103,314.0.1,4676786,Madla Transit Center,,1,949206,220594,0,0
103,314.0.1,4676787,Madla Transit Center,,1,949198,220594,0,0
103,314.0.1,4676788,Madla Transit Center,,1,949202,220594,0,0
103,314.0.1,4676789,Madla Transit Center,,1,949199,220594,0,0
103,314.0.1,4676790,Madla Transit Center,,1,949205,220594,0,0
103,314.0.1,4676791,Madla Transit Center,,1,949197,220594,0,0
103,314.0.1,4676792,Madla Transit Center,,1,949200,220594,0,0
103,314.0.1,4676793,Madla Transit Center,,1,949204,220594,0,0
103,314.0.1,4676794,Madla Transit Center,,1,949196,220594,0,0
103,314.0.1,4676795,Madla Transit Center,,1,949203,220594,0,0
103,314.0.1,4676796,Madla Transit Center,,1,949206,220594,0,0
103,314.0.1,4676797,Madla Transit Center,,1,949198,220594,0,0
103,314.0.1,4676798,Madla Transit Center,,1,949202,220594,0,0
103,314.0.1,4676799,Madla Transit Center,,1,949199,220594,0,0
103,314.0.1,4676800,Madla Transit Center,,1,949205,220594,0,0
103,314.0.1,4676801,Madla Transit Center,,1,949197,220594,0,0
103,314.0.1,4676802,Madla Transit Center,,1,949200,220594,0,0
103,314.0.1,4676803,Madla Transit Center,,1,949204,220594,0,0
